Midland Valley,4DMove2.0 v1.0
Properties,Properties,Properties,Properties,Properties,Properties,Properties,Properties,Properties,Object Measurements,Object Measurements,Container
1878,Fi,Line,Map1_Tafel_25_Section_8_Emscher_West_Ruhrgebit_G1,Fi,#aaaa00,0,,,448.986261,271.484112,1
1879,Fi,Line,Map1_Tafel_25_Section_8_Emscher_West_Ruhrgebit_G1,Fi,#aaaa00,0,,,323.880656,312.059319,1
1880,Fi,Line,Map1_Tafel_25_Section_8_Emscher_West_Ruhrgebit_G1,Fi,#aaaa00,0,,,457.514777,396.701017,1
1881,Fi,Line,Map1_Tafel_25_Section_8_Emscher_West_Ruhrgebit_G1,Fi,#aaaa00,0,,,243.755398,57.701971,1
1882,Fi,Line,Map1_Tafel_25_Section_8_Emscher_West_Ruhrgebit_G1,Fi,#aaaa00,0,,,36.026026,32.457359,2
1883,Fi,Line,Map1_Tafel_25_Section_8_Emscher_West_Ruhrgebit_G1,Fi,#aaaa00,0,,,89.451290,58.661401,4
1884,Fi,Line,Map1_Tafel_25_Section_8_Emscher_West_Ruhrgebit_G1,Fi,#aaaa00,0,,,88.610722,86.945983,2
1885,Fi,Line,Map1_Tafel_25_Section_8_Emscher_West_Ruhrgebit_G1,Fi,#aaaa00,0,,,550.827366,356.657436,2
1886,Fi,Line,Map1_Tafel_25_Section_8_Emscher_West_Ruhrgebit_G1,Fi,#aaaa00,0,,,388.043019,273.302108,4
1887,Fi,Line,Map1_Tafel_25_Section_8_Emscher_West_Ruhrgebit_G1,Fi,#aaaa00,0,,,265.404678,136.274473,2
1888,Ground surface,Line,Map1_Tafel_25_Section_8_Emscher_West_Ruhrgebit_G1,Ground surface,#aa5500,0,,,16751.484102,16718.693922,1
1949,Gi5,Line,Map1_Tafel_25_Section_8_Emscher_West_Ruhrgebit_G1,Gi5,#aa007f,0,,,47.104317,27.188905,1
1950,Gi5,Line,Map1_Tafel_25_Section_8_Emscher_West_Ruhrgebit_G1,Gi5,#aa007f,0,,,170.088027,115.135963,2
1951,Gi5,Line,Map1_Tafel_25_Section_8_Emscher_West_Ruhrgebit_G1,Gi5,#aa007f,0,,,75.001424,66.606930,2
1952,Gi5,Line,Map1_Tafel_25_Section_8_Emscher_West_Ruhrgebit_G1,Gi5,#aa007f,0,,,260.040002,175.878957,2
1953,Gi5,Line,Map1_Tafel_25_Section_8_Emscher_West_Ruhrgebit_G1,Gi5,#aa007f,0,,,181.035689,130.919129,2
1954,Gi5,Line,Map1_Tafel_25_Section_8_Emscher_West_Ruhrgebit_G1,Gi5,#aa007f,0,,,151.198231,113.589801,1
1957,Gi5,Line,Map1_Tafel_25_Section_8_Emscher_West_Ruhrgebit_G1,Gi5,#aa007f,0,,,182.561105,91.921121,1
1958,Gi5,Line,Map1_Tafel_25_Section_8_Emscher_West_Ruhrgebit_G1,Gi5,#aa007f,0,,,470.819063,444.752587,1
1959,Gi5,Line,Map1_Tafel_25_Section_8_Emscher_West_Ruhrgebit_G1,Gi5,#aa007f,0,,,489.288828,435.051869,4
1960,Gi5,Line,Map1_Tafel_25_Section_8_Emscher_West_Ruhrgebit_G1,Gi5,#aa007f,0,,,210.766912,178.776610,4
1961,So,Line,Map1_Tafel_25_Section_8_Emscher_West_Ruhrgebit_G1,So,#00007f,0,,,80.656607,62.478295,2
1962,So,Line,Map1_Tafel_25_Section_8_Emscher_West_Ruhrgebit_G1,So,#00007f,0,,,342.205958,211.385609,1
1969,So,Line,Map1_Tafel_25_Section_8_Emscher_West_Ruhrgebit_G1,So,#00007f,0,,,58.845240,37.187213,2
1970,So,Line,Map1_Tafel_25_Section_8_Emscher_West_Ruhrgebit_G1,So,#00007f,0,,,71.866522,54.991287,2
1971,Di,Line,Map1_Tafel_25_Section_8_Emscher_West_Ruhrgebit_G1,Di,#528433,0,,,90.557517,46.038110,1
2767,So,Line,Map1_Tafel_25_Section_8_Emscher_West_Ruhrgebit_G1,So,#00007f,0,,,418.799607,348.550287,2
2769,So,Line,Map1_Tafel_25_Section_8_Emscher_West_Ruhrgebit_G1,So,#00007f,0,,,85.195989,8.374884,2
2809,Sb,Line,Map1_Tafel_25_Section_8_Emscher_West_Ruhrgebit_G1,Sb,#ff5500,0,,,5184.744926,4499.839190,2
2810,Sb,Line,Map1_Tafel_25_Section_8_Emscher_West_Ruhrgebit_G1,Sb,#ff5500,0,,,8462.341989,6345.814092,2
2813,Hf,Line,Map1_Tafel_25_Section_8_Emscher_West_Ruhrgebit_G1,Hf,#00557f,0,,,1993.317853,1540.667777,2
2814,Hf,Line,Map1_Tafel_25_Section_8_Emscher_West_Ruhrgebit_G1,Hf,#00557f,0,,,7981.001915,6010.010631,2
2817,Wb,Line,Map1_Tafel_25_Section_8_Emscher_West_Ruhrgebit_G1,Wb,#00aaff,0,,,2061.705105,1615.651166,2
2818,Wb,Line,Map1_Tafel_25_Section_8_Emscher_West_Ruhrgebit_G1,Wb,#00aaff,0,,,7784.739409,5759.779356,2
2835,So,Line,Map1_Tafel_25_Section_8_Emscher_West_Ruhrgebit_G1,So,#00007f,0,,,9866.911221,9035.657472,2
2955,Zo2,Line,Map1_Tafel_25_Section_8_Emscher_West_Ruhrgebit_G1,Zo2,#aa00ff,0,,,181.993065,169.870740,4
2956,Zo2,Line,Map1_Tafel_25_Section_8_Emscher_West_Ruhrgebit_G1,Zo2,#aa00ff,0,,,221.419612,220.058047,1
2962,Ma,Line,Map1_Tafel_25_Section_8_Emscher_West_Ruhrgebit_G1,Ma,#ff00ff,0,,,3176.813545,3033.525618,2
2963,Ma,Line,Map1_Tafel_25_Section_8_Emscher_West_Ruhrgebit_G1,Ma,#ff00ff,0,,,294.262307,274.412099,1
