Midland Valley,4DMove2.0 v1.0
Properties,Properties,Properties,Properties,Properties,Properties,Properties,Properties,Properties,Object Measurements,Object Measurements,Container
40223,Ka,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Ka,#abd3b0,0,,,190.435690,158.814765,4
40224,Ka,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Ka,#abd3b0,0,,,579.787141,570.602507,4
40225,Ka,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Ka,#abd3b0,0,,,593.586490,591.056144,2
40226,Ka,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Ka,#abd3b0,0,,,401.659026,375.909119,4
40227,Ka,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Ka,#abd3b0,0,,,235.509419,214.424185,2
40228,Ka,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Ka,#abd3b0,0,,,470.025594,401.169812,1
40229,Ka,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Ka,#abd3b0,0,,,814.344416,598.596806,2
40230,Ka,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Ka,#abd3b0,0,,,178.247298,146.088289,1
40231,Ka,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Ka,#abd3b0,0,,,56.159867,47.472930,2
40232,Er,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Er,#ff5500,0,,,210.045385,172.308051,4
40233,Er,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Er,#ff5500,0,,,193.037197,192.888857,1
40234,Er,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Er,#ff5500,0,,,237.301170,200.363418,2
40235,Er,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Er,#ff5500,0,,,459.565523,319.253061,2
40236,Er,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Er,#ff5500,0,,,365.331396,333.190719,4
40237,Er,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Er,#ff5500,0,,,177.655863,174.996094,1
40238,Er,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Er,#ff5500,0,,,1734.734724,1677.047253,2
40239,Er,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Er,#ff5500,0,,,403.109074,348.648418,2
40240,Er,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Er,#ff5500,0,,,363.215704,315.377104,2
40241,Er,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Er,#ff5500,0,,,571.377465,339.045130,4
40242,Er,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Er,#ff5500,0,,,293.201925,270.376590,2
40243,Pr,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Pr,#ffaaff,0,,,3732.703594,3630.130266,2
40244,Pr,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Pr,#ffaaff,0,,,4259.261298,3934.519206,2
40245,Pr,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Pr,#ffaaff,0,,,109.672980,105.881588,4
40246,Pr,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Pr,#ffaaff,0,,,650.629480,642.941432,2
40247,Pr,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Pr,#ffaaff,0,,,473.190266,434.588337,2
40248,Pr,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Pr,#ffaaff,0,,,717.542135,447.103261,2
40249,Pr,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Pr,#ffaaff,0,,,436.512101,403.539840,1
40250,Pr,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Pr,#ffaaff,0,,,200.905294,188.079803,2
40251,Di,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Di,#528433,0,,,3794.992429,3696.068988,2
40252,Di,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Di,#528433,0,,,1483.891639,1425.285531,2
40253,Di,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Di,#528433,0,,,3634.306842,3260.846912,2
40254,Di,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Di,#528433,0,,,565.973074,519.274280,2
40255,Di,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Di,#528433,0,,,551.227119,287.591722,2
40256,Di,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Di,#528433,0,,,429.211972,400.936633,1
40257,Di,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Di,#528433,0,,,347.637322,321.168874,2
40258,So,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,So,#00007f,0,,,9102.468408,8438.755947,2
40259,So,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,So,#00007f,0,,,317.539589,249.293573,2
40260,So,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,So,#00007f,0,,,408.078274,378.748417,1
40261,So,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,So,#00007f,0,,,447.847461,225.408215,2
40262,So,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,So,#00007f,0,,,586.310379,543.072964,2
40263,Gi5,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Gi5,#aa007f,0,,,9469.152363,8591.569720,2
40264,Gi5,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Gi5,#aa007f,0,,,257.569456,232.434387,1
40265,Gi5,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Gi5,#aa007f,0,,,105.412350,48.374626,2
40266,Gi5,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Gi5,#aa007f,0,,,18.011181,7.653879,2
40267,Gi5,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Gi5,#aa007f,0,,,1191.344670,1088.270579,2
40268,Hf,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Hf,#00557f,0,,,2460.317709,1910.593686,2
40269,Hf,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Hf,#00557f,0,,,7386.988499,5707.858511,2
40270,Hf,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Hf,#00557f,0,,,487.304678,421.232472,2
40271,Wb,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Wb,#00aaff,0,,,2624.529026,2054.406595,2
40272,Wb,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Wb,#00aaff,0,,,7866.750867,6186.724963,2
40273,Gs,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Gs,#55007f,0,,,2335.231827,1876.590216,2
40274,Gs,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Gs,#55007f,0,,,1879.425355,1611.886227,2
40275,Zieg,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Zieg,#dfd27b,0,,,1149.126354,956.934456,2
40276,Mg,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Mg,#ffaa00,0,,,848.808934,616.089474,2
40277,Mg,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Mg,#ffaa00,0,,,183.822110,147.358191,4
40278,Mg,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Mg,#ffaa00,0,,,332.605874,304.122224,4
40279,Mg,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Mg,#ffaa00,0,,,661.827805,652.138377,1
40280,Mg,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Mg,#ffaa00,0,,,1528.512517,1003.671623,4
40281,Mg,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Mg,#ffaa00,0,,,486.813296,334.979107,1
40282,Mg,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Mg,#ffaa00,0,,,615.666302,590.266658,4
40283,Mg,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Mg,#ffaa00,0,,,615.224923,431.978132,1
40284,Mg,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Mg,#ffaa00,0,,,105.773296,70.823622,4
40285,Mg,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Mg,#ffaa00,0,,,168.033601,108.834371,1
40286,Sb,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Sb,#ff5500,0,,,1719.681623,1524.714806,2
40287,Sb,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Sb,#ff5500,0,,,476.346425,248.583892,4
40288,Sb,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Sb,#ff5500,0,,,1541.156670,1112.596271,2
40289,Sb,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Sb,#ff5500,0,,,436.741482,333.119259,4
40290,Sb,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Sb,#ff5500,0,,,1356.875458,1048.814164,2
40291,Fi,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Fi,#aaaa00,0,,,454.513453,308.938779,2
40292,Fi,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Fi,#aaaa00,0,,,128.970091,96.545486,1
40293,Fi,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Fi,#aaaa00,0,,,194.386532,146.838118,2
40294,Gi5,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Gi5,#aa007f,0,,,207.599125,147.623762,1
40295,Fi,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Fi,#aaaa00,0,,,309.595254,180.398204,1
40296,Fi,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Fi,#aaaa00,0,,,272.236771,152.563051,4
40297,Fi,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Fi,#aaaa00,0,,,797.314029,633.000408,1
40298,Fi,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Fi,#aaaa00,0,,,941.555290,810.592824,1
40299,Fi,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Fi,#aaaa00,0,,,562.509297,388.205496,4
40300,Sb,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Sb,#ff5500,0,,,139.258175,77.663112,4
40301,Mg,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Mg,#ffaa00,0,,,297.481035,283.505627,2
40302,Gi5,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Gi5,#aa007f,0,,,81.158861,45.503331,1
40303,Gi5,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Gi5,#aa007f,0,,,692.457083,478.114719,1
40304,Gi5,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Gi5,#aa007f,0,,,174.359094,123.355185,1
40305,Gi5,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Gi5,#aa007f,0,,,758.410076,718.990159,1
40306,Gi5,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Gi5,#aa007f,0,,,125.665304,101.663953,2
40308,Mg,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Mg,#ffaa00,0,,,312.997981,171.875046,4
40309,Mg,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Mg,#ffaa00,0,,,696.305110,637.578714,2
40310,Mg,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Mg,#ffaa00,0,,,1093.927143,1023.179781,2
40311,Sb,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Sb,#ff5500,0,,,462.896641,376.086307,2
40312,Sb,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Sb,#ff5500,0,,,158.438552,96.942697,4
40313,Sb,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Sb,#ff5500,0,,,164.323131,160.377989,2
40314,Sb,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Sb,#ff5500,0,,,122.207772,120.881917,4
40315,Sb,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Sb,#ff5500,0,,,166.107564,161.573215,2
40316,Sb,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Sb,#ff5500,0,,,360.541790,332.724302,1
40317,Sb,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Sb,#ff5500,0,,,454.076829,338.637489,2
40320,Mg,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Mg,#ffaa00,0,,,2818.449501,2659.210031,2
40321,Mg,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Mg,#ffaa00,0,,,4825.636603,4228.850723,2
40322,Mg,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Mg,#ffaa00,0,,,213.241916,190.390134,1
40323,Sb,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Sb,#ff5500,0,,,1953.550343,1893.723947,2
40324,Sb,Line,Map1_Tafel_25_Section_7_Emscher_West_Ruhrgebit_G1_Copy_222,Sb,#ff5500,0,,,5307.404762,4674.973190,2
