Vertex Index,Name,Id,PType,Section,Fault Set,Horizon,x,y,z,azimuth,dip
105,Tunnel_Well_3,40,0,,,,1572.7322,-5266.486,-87.0239,,
106,Tunnel_Well_3,40,0,,,,1574.394,-5266.4331,-89.3965,,
107,Tunnel_Well_3,40,0,,,,1575.6184,-5266.3745,-92.0216,,
108,Tunnel_Well_3,40,0,,,,1576.3683,-5266.3121,-94.8194,,
109,Tunnel_Well_3,40,0,,,,1576.6208,-5372.4165,-100.0723,,
110,Tunnel_Well_3,40,0,,,,1576.3683,-5372.3522,-102.9577,,
111,Tunnel_Well_3,40,0,,,,1575.6184,-5372.2898,-105.7555,,
112,Tunnel_Well_3,40,0,,,,1574.394,-5372.2312,-108.3806,,
113,Tunnel_Well_3,40,0,,,,1572.7322,-5372.1783,-110.7532,,
114,Tunnel_Well_3,40,0,,,,1570.6836,-5372.1327,-112.8013,,
115,Tunnel_Well_3,40,0,,,,1568.3104,-5372.0956,-114.4627,,
116,Tunnel_Well_3,40,0,,,,1565.6846,-5372.0683,-115.6868,,
117,Tunnel_Well_3,40,0,,,,1562.8862,-5372.0516,-116.4364,,
118,Tunnel_Well_3,40,0,,,,1560,-5372.046,-116.6889,,
119,Tunnel_Well_3,40,0,,,,1557.1138,-5372.0516,-116.4364,,
120,Tunnel_Well_3,40,0,,,,1554.3154,-5372.0683,-115.6868,,
121,Tunnel_Well_3,40,0,,,,1551.6896,-5372.0956,-114.4627,,
122,Tunnel_Well_3,40,0,,,,1549.3164,-5372.1327,-112.8013,,
123,Tunnel_Well_3,40,0,,,,1547.2678,-5372.1783,-110.7532,,
124,Tunnel_Well_3,40,0,,,,1545.606,-5372.2312,-108.3806,,
125,Tunnel_Well_3,40,0,,,,1544.3816,-5372.2898,-105.7555,,
126,Tunnel_Well_3,40,0,,,,1543.6317,-5372.3522,-102.9577,,
127,Tunnel_Well_3,40,0,,,,1543.3792,-5372.4165,-100.0723,,
128,Tunnel_Well_3,40,0,,,,1543.6317,-5372.4808,-97.1868,,
129,Tunnel_Well_3,40,0,,,,1544.3816,-5372.5432,-94.389,,
130,Tunnel_Well_3,40,0,,,,1545.606,-5372.6018,-91.7639,,
131,Tunnel_Well_3,40,0,,,,1547.2678,-5372.6547,-89.3913,,
132,Tunnel_Well_3,40,0,,,,1549.3164,-5372.7003,-87.3432,,
133,Tunnel_Well_3,40,0,,,,1551.6896,-5372.7374,-85.6818,,
134,Tunnel_Well_3,40,0,,,,1554.3154,-5372.7647,-84.4577,,
135,Tunnel_Well_3,40,0,,,,1557.1138,-5372.7814,-83.7081,,
